File Name,Model Name,Frame,Dust Pixel Ratio,PM30,PM10,PM4,PM2.5,PM1
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,15,0.001114964485168457,2.7974526010274885,2.007154161977768,1.1545004083752632,0.9574250367760658,0.9042018455147742
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,16,0.00106675146971393,2.7974200572420567,2.0071215506941145,1.1544744456664409,0.9574023332670882,0.9041801448365182
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,17,0.0010560417371522253,2.7974128281725776,2.00711430663101,1.1544686784754563,0.957397290054025,0.9041753243858922
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,18,0.0010164268145397006,2.7973860880998145,2.007087511097355,1.1544473458396296,0.9573786353869668,0.9041574937092243
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,19,0.0009875630890881573,2.7973666050851347,2.0070679876734596,1.154431802723474,0.9573650434586516,0.9041445021463985
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,20,0.0009423879088548125,2.7973361118384767,2.0070374311815495,1.1544074758889182,0.9573437704662797,0.9041241687977755
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,21,0.0009046833121816719,2.7973106612357226,2.0070119277923597,1.1543871719636098,0.9573260153717064,0.9041071979588129
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,22,0.0008703634678773578,2.797287495340817,2.0069887138496725,1.154368690727452,0.9573098541570234,0.9040917505968915
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,23,0.0008584196552818204,2.797279433267315,2.0069806350548327,1.1543622589843692,0.9573042298156722,0.9040863746868423
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,24,0.0008428069102911301,2.7972688946644464,2.006970074594121,1.1543538515211917,0.957296877774056,0.904079347390322
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,25,0.0009013365136931765,2.7973084021467427,2.007009664017862,1.1543853697126236,0.9573244393642981,0.9041056915648132
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,26,0.000960468864353705,2.7973483164834385,2.007049661139849,1.1544172124834544,0.9573522847882241,0.9041323070358456
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,27,0.001034698683959046,2.7973984216116725,2.00709987018983,1.154457185241312,0.9573872396102763,0.9041657178776499
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,28,0.0011264361336465693,2.7974603443902115,2.0071619214007987,1.1545065858579686,0.9574304387753342,0.9042070089037543
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,29,0.0011776794621973863,2.797494933636983,2.0071965823882305,1.1545341803903932,0.9574545692587487,0.904230073525935
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,30,0.0011776794621973863,2.797494933636983,2.0071965823882305,1.1545341803903932,0.9574545692587487,0.904230073525935
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,31,0.0012750863047784249,2.7975606832557256,2.007262468376552,1.1545866339751232,0.9575004381409201,0.9042739163457807
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,32,0.0013969355649908874,2.7976429315063687,2.00734488721616,1.1546522498017475,0.9575578169575542,0.9043287606978023
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,33,0.001423142770680871,2.7976606213702095,2.0073626137700886,1.1546663623820115,0.9575701579307137,0.9043405565610834
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,34,0.001469552271650652,2.797691947783364,2.0073940051565446,1.1546913538982837,0.9575920121647202,0.9043614454774699
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,35,0.0015159194852099008,2.7977232456525165,2.007425367939796,1.1547163226427855,0.9576138464855853,0.9043823153602929
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,36,0.0015030554783197097,2.7977145624478656,2.0074166667255358,1.154709395375075,0.9576077888247407,0.9043765252707916
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,37,0.0014546708314997667,2.7976819028112625,2.0073839393504267,1.1546833402427625,0.9575850044945532,0.904354747341258
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,38,0.001421429885267721,2.7976594651725555,2.0073614551743955,1.1546654399932166,0.9575693513329725,0.904339785591359
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,39,0.00139502792201415,2.7976416438473595,2.0073435968864506,1.1546512225360046,0.9575569186484765,0.9043279020676985
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,40,0.0013582007875167785,2.7976167855315737,2.0073186870126767,1.1546313911240778,0.9575395767508417,0.9043113261744613
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,41,0.0013208332375734431,2.797591562435362,2.007293411601895,1.1546112686984333,0.9575219803715733,0.9042945070402317
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,42,0.0012825714707865145,2.797565735742781,2.00726753134284,1.1545906647370185,0.9575039629055934,0.904277285419001
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,43,0.0012363725238376192,2.7975345514535905,2.007236282375124,1.1545657866040864,0.9574822078214751,0.9042564912729792
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,44,0.0012128202022348412,2.7975186536365086,2.0072203515847917,1.1545531036789034,0.9574711170332324,0.9042458903730258
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,45,0.0012160043166988673,2.797520802913772,2.0072225053198154,1.1545548183245422,0.9574726164327335,0.9042473235429461
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,46,0.0012738916609022352,2.797559876871109,2.0072616603194344,1.1545859906593958,0.9574998755831189,0.9042733786365721
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,47,0.0013320894398316434,2.7975991603718864,2.007301025297102,1.1546173301633493,0.9575272809172167,0.9042995734568682
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,48,0.0013228804976851852,2.7975929443359373,2.0072947963686345,1.1546123711480034,0.9575229444263599,0.9042954285120081
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,49,0.0013334544107256603,2.7976000817272397,2.007301948563415,1.1546180652001756,0.9575279236820107,0.9043001878302676
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,50,0.0013375923957353758,2.7976028748671213,2.007304747496476,1.1546202935051035,0.9575298722591518,0.9043020503373205
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,51,0.0013610494480211547,2.7976187083774144,2.0073206138466415,1.1546329251277594,0.9575409181850731,0.9043126083565542
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,52,0.0014353573567582746,2.797668866215812,2.0073708757161115,1.1546729399366142,0.9575759097792974,0.9043460543462768
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,53,0.0015171249216966668,2.797724059322145,2.007426183297036,1.1547169717703336,0.957614414125627,0.9043828579272556
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,54,0.0016166795918970932,2.7977912587245304,2.0074935220759595,1.1547705819602365,0.9576612944198243,0.9044276674843128
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,55,0.0017256428675396453,2.7978648089355893,2.007567224835604,1.15482925868417,0.9577126052263244,0.9044767118546796
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,56,0.0017140233467635793,2.7978569657590655,2.007559365391751,1.154823001572232,0.957707133593991,0.9044714819083782
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,57,0.001676008828873497,2.7978313059594897,2.0075336523718503,1.1548025307543484,0.9576892325575165,0.9044543715738759
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,58,0.0016081718750941899,2.7977855160156886,2.007487767456314,1.1547660005547382,0.9576572881359818,0.9044238381609798
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,59,0.0015177909238838854,2.7977245088736216,2.0074266337809155,1.1547173304125113,0.9576147277460569,0.9043831576948401
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,60,0.0014875424742208097,2.797704091170099,2.007406173729563,1.1547010416223678,0.9576004837511105,0.9043695428676467
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,61,0.0014697205382610053,2.797692061363326,2.00739411897208,1.1546914445098535,0.9575920914014671,0.9043615212142713
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,62,0.0014334991635609065,2.7976676119354034,2.007369618834233,1.1546719392995775,0.9575750347561208,0.9043452179735187
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,63,0.0014482553113144613,2.7976775723351373,2.007379599892573,1.1546798854851428,0.9575819834260979,0.9043518597156226
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,64,0.001514235053042816,2.7977221086608037,2.0074242285898785,1.1547154155760635,0.9576130532864778,0.9043815571973746
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,65,0.0015582297564534005,2.797751805085606,2.007453986607265,1.1547391067238502,0.9576337703923139,0.9044013592133796
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,66,0.0016698205421981497,2.7978271288659835,2.007529466614743,1.1547991983619736,0.9576863184933211,0.9044515862260434
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,67,0.0017960297227396396,2.7979123200628493,2.0076148345044613,1.1548671620056952,0.9577457503964381,0.9045083929782051
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,68,0.0018611460556218653,2.7979562735875447,2.007658879192023,1.1549022271509524,0.9577764136775924,0.9045377018396353
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,69,0.0019149756725923514,2.797992608579,2.007695289544942,1.1549312143996908,0.9578017620442237,0.9045619305502338
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,70,0.001991354585184482,2.7980441643449994,2.007746952241419,1.1549723444441218,0.9578377288741633,0.9045963086987915
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,71,0.0020588906213579844,2.7980897511694165,2.007792633616287,1.1550087125996011,0.9578695315935974,0.9046267066686732
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,72,0.0021312862757302117,2.7981386182361176,2.0078416020369043,1.1550476976594806,0.9579036227072413,0.9046592919527061
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,73,0.002348501495863675,2.798285238509708,2.0079885264118023,1.1551646680555225,0.9580059093544022,0.9047570605232882
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,74,0.0025414258854869953,2.7984154624727036,2.0081190204689436,1.1552685578393347,0.9580967574494758,0.9048438957910576
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,75,0.002662232088944549,2.7984970066600376,2.008200733784962,1.1553336119798965,0.958153645090684,0.9048982706632339
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,76,0.002693543218290855,2.7985181416723464,2.008221912632852,1.1553504730230495,0.9581683895014932,0.9049123638025527
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,77,0.0027102727458310225,2.7985294341034357,2.00823322848528,1.15535948187363,0.9581762674360118,0.9049198937628985
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,78,0.002713248366681637,2.79853144264751,2.008235241195224,1.155361084245458,0.9581776686558704,0.9049212330898434
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,79,0.0026995286038873616,2.798522181807624,2.0082259611476694,1.1553536961531932,0.9581712080195706,0.9049150578246097
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,80,0.0026833487145694686,2.7985112603823343,2.008215017070535,1.1553449832827956,0.9581635889096908,0.9049077752564276
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,81,0.0026612531010506086,2.7984963458432093,2.008200071597551,1.1553330847949157,0.9581531840852847,0.9048978300207828
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,82,0.002586833930309908,2.798446112902959,2.0081497344704617,1.1552930100714718,0.958118140097783,0.9048643339520325
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,83,0.0025048732757568357,2.798390789461136,2.0080942962837223,1.155248874258995,0.9580795448255539,0.9048274434614181
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,84,0.002398818216206115,2.798319202295939,2.008022560641442,1.1551917636094269,0.9580296034980115,0.9047797080791143
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,85,0.002283747402238257,2.7982415294965106,2.007944726742874,1.1551297979761053,0.9579754166517139,0.9047279147057474
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,86,0.0022203472906669962,2.7981987344212,2.0079018429074074,1.155095657016024,0.9579455615391751,0.9046993783155292
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,87,0.0021773923081135063,2.798169739807977,2.0078727881572083,1.155072525757919,0.9579253340378906,0.9046800442778818
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,88,0.00214649424140836,2.7981488836129507,2.007851888704889,1.1550558871489984,0.9579107841382791,0.9046661370580579
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,89,0.0021165830117684825,2.7981286935329437,2.0078316567491603,1.1550397799518373,0.9578966989402418,0.904652674013597
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,90,0.0020665231555577657,2.7980949031300013,2.0077977962624196,1.1550128227192678,0.9578731257539521,0.9046301420723165
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,91,0.0019692848739310057,2.798029267289903,2.0077320242887273,1.1549604599046117,0.9578273362471341,0.9045863751217563
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,92,0.001874756911163958,2.7979654609150355,2.0076680855747115,1.1549095565966616,0.957782823029467,0.9045438280857149
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,93,0.0018191686873573335,2.797927938863966,2.007630485700129,1.154879622338142,0.9577566465348766,0.9045188078261794
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,94,0.0016887647134286388,2.797839916181564,2.007542280452163,1.1548093997981812,0.9576952393035535,0.9044601129975142
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,95,0.001581652861073184,2.7977676156812246,2.0074698299952303,1.1547517200656878,0.9576448003322794,0.904411901952769
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,96,0.0014655993308550046,2.7976892795483272,2.0073913313873906,1.1546892252396654,0.9575901507248996,0.9043596662588178
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,97,0.0013437767578250587,2.797607049311532,2.007308930598993,1.1546236237840888,0.9575327844752598,0.904304833918697
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,98,0.0012850908585536626,2.7975674363295235,2.007269235456726,1.154592021427331,0.9575051492852928,0.904278419395435
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,99,0.0012500210554020885,2.7975437642123966,2.007245514241874,1.154573136338334,0.9574886349149888,0.9042626344770365
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,100,0.0011785040176454395,2.7974954902119107,2.0071971401175355,1.154534624413502,0.9574549575419092,0.9042304446583421
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,101,0.0011148303624533822,2.797452510494656,2.0071540712571636,1.154500336150181,0.9574249736176793,0.9042017851461402
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,102,0.0010534133440182533,2.7974110540072123,2.007112528785894,1.1544672630857538,0.9573960523436982,0.9041741413461426
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,103,0.0008535734419960054,2.7972761620733473,2.0069773570761664,1.1543596492985149,0.9573019477338359,0.9040841934062424
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,104,0.0006658282299591191,2.7971494340552225,2.0068503662147443,1.1542585485018328,0.9572135385134877,0.9039996892863046
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,105,0.000526121761573195,2.7970551321890618,2.0067558687595284,1.154183316568607,0.9571477507375248,0.903936807404884
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,106,0.00044658282166155276,2.7970014434046213,2.006702068620572,1.1541404848494647,0.9571102958507204,0.9039010069280298
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,107,0.0003809221242190389,2.796957122433848,2.006657655724822,1.154105126563892,0.9570793762282948,0.9038714530481109
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,108,0.00037161528818891864,2.7969508403195276,2.006651360580931,1.1541001148326897,0.9570749936392081,0.9038672640412138
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,109,0.0003820642031759882,2.7969578933371437,2.0066584282270283,1.1541057415734102,0.9570799140332755,0.9038719670978494
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,110,0.00039889373406461236,2.7969692532704937,2.0066698117217214,1.1541148042757938,0.957087839059371,0.9038795420697024
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,111,0.00041433131253277813,2.79697967363596,2.0066802536997974,1.1541231174117987,0.9570951086150716,0.9038864905237709
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,112,0.00042668742898069784,2.7969880140145618,2.006688611376963,1.154129771180506,0.957100927110307,0.9038920520117841
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,113,0.0004379473595952791,2.796995614467727,2.0066962275940305,1.154135834653142,0.9571062294116334,0.9038971201065538
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,114,0.0004445631808214227,2.7970000801470545,2.006700702535508,1.1541393972728722,0.9571093448018487,0.9039000978876877
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,115,0.0004596918698691537,2.797010292012162,2.0067109355807795,1.1541475440719244,0.9571164689015214,0.9039069073106281
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,116,0.00047909708180054713,2.7970233905302155,2.00672406126613,1.1541579937785496,0.9571256068158198,0.9039156415965184
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,117,0.0004979511347327213,2.7970361170159443,2.0067368141475335,1.1541681466860534,0.9571344851893456,0.9039241278057432
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,118,0.0005311616654258696,2.7970585341241625,2.0067592777504943,1.1541860305568317,0.9571501240282491,0.9039390758656082
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,119,0.0005630950378292381,2.7970800891505347,2.006780877483588,1.154203226677871,0.9571651614533138,0.9039534490765269
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,120,0.0005827089886606475,2.797093328567346,2.0067941443599304,1.1542137887903936,0.9571743976627602,0.9039622773157961
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,121,0.0006335516034820934,2.7971276473323505,2.0068285343045953,1.154241167538475,0.9571983394500797,0.9039851615767273
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,122,0.0006704516862154989,2.7971525548881955,2.0068534935205564,1.154261038233027,0.9572157156990388,0.9040017703039656
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,123,0.0007208331622213984,2.7971865623844994,2.006887571550927,1.154288168657856,0.95723944033609,0.9040244470063158
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,124,0.0008457634184095594,2.7972708903074266,2.0069720743762125,1.1543554436008134,0.957298269993729,0.9040806781146261
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,125,0.0009786392926188655,2.7973605815225175,2.0070619516175277,1.1544269972590753,0.9573608412428942,0.9041404855456077
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,126,0.0010169860266854244,2.7973864655680125,2.0070878893484503,1.15444764697537,0.9573788987199662,0.904157745410611
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,127,0.0010760109120435677,2.7974263073656296,2.0071278137809063,1.1544794318761353,0.9574066935384813,0.9041843125115108
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,128,0.0011457079231984332,2.797473352848159,2.0071749568392514,1.1545169637166424,0.9574395138610341,0.9042156831362316
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,129,0.0012014738326210053,2.797510994837019,2.007212676900385,1.1545469936588664,0.9574657740277812,0.9042407833720627
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,130,0.0012314319610595703,2.797531216573715,2.007232940578461,1.1545631261110305,0.9574798813104629,0.9042542675256728
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,131,0.00126203813670594,2.7975518757422764,2.007253642595668,1.1545796075366161,0.9574942937585748,0.9042680433653313
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,132,0.001323798458272047,2.7975935639593335,2.0072954172771755,1.1546128654697794,0.9575233766940002,0.9042958416860682
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,133,0.001398469489297749,2.7976439669052757,2.007345924762561,1.1546530758199867,0.9575585392825103,0.9043294511171328
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,134,0.0015628961869228032,2.7977549549261727,2.0074571429808348,1.1547416195966578,0.957635967814422,0.9044034595737339
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,135,0.0018770633901588221,2.7979670177883573,2.0076696456771037,1.1549107986356004,0.9577839091504258,0.9045448662319104
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,136,0.0022780848138126324,2.7982377072493234,2.007940896568063,1.155126748672238,0.9579727501388243,0.904725365974697
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,137,0.0025938461837454584,2.798450846174028,2.0081544775586857,1.1552967861699468,0.9581214421679257,0.9048674901673038
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,138,0.0033551895078808187,2.7989647529178194,2.0086694501831306,1.1557067695499939,0.9584799587392611,0.9052101707974971
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,139,0.004442059944686575,2.7996983904626633,2.009404609346586,1.1562920492802136,0.9589917660279529,0.9056993711811033
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,140,0.0058178666197223425,2.8006270599683125,2.0103352049815806,1.1570329211747203,0.9596396333912273,0.906318621765537
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,141,0.008547583528997477,2.8024696188820735,2.012181585499014,1.158502873730365,0.9609250570838049,0.9075472673464017
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,142,0.011280237205725147,2.8043141601138646,2.0140299524459526,1.159974407735283,0.962211863700176,0.9087772347662968
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,143,0.01427050304020383,2.8063325895521376,2.016052568256394,1.1615846658871496,0.963619979881632,0.9101231534183957
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,144,0.016956886636867445,2.8081458984798853,2.0178696381211774,1.1630312834539531,0.9648849979173009,0.911332294675254
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,145,0.01922205387319557,2.809674886364407,2.0194017972398295,1.1642510760107156,0.9659516651688878,0.9123518464483252
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,146,0.022707145596727915,2.8120273232777913,2.021759113281627,1.1661277979038378,0.9675927948614992,0.9139204862330872
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,147,0.025918371883439432,2.8141949010213216,2.0239311867419585,1.1678570432592321,0.9691049613199116,0.915365859184736
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,148,0.029850448796778548,2.8168490529378256,2.026590843566141,1.1699744666770653,0.970956576338403,0.91713568700343
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,149,0.03384931901845422,2.8195482903374565,2.0292956793840826,1.1721278582914376,0.9728396443257901,0.9189355784902062
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,150,0.03784874496145994,2.8222479028489853,2.032000891091932,1.1742815491617462,0.9747229740023514,0.9207357201071531
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,151,0.042141802124525785,2.8251457164340548,2.0349047149570296,1.176593360444057,0.9767445746204392,0.922668025136249
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,152,0.04648462617348251,2.828077122667101,2.037842201143744,1.1789319711944202,0.9787896104650928,0.9246227302406844
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,153,0.05114173104243023,2.8312206684536405,2.0409922668771,1.1814398221663487,0.9809826411478804,0.9267188931421978
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,154,0.05538089579515496,2.8340821046617295,2.043859637915843,1.1837226123856908,0.9829788638299385,0.9286269411973992
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,155,0.0596126666284883,2.8369385499742297,2.0467220077075097,1.186001420979441,0.9849716047153552,0.9305316612494825
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,156,0.06445696795428241,2.8402084533691405,2.0499986931242766,1.188610077243381,0.9872527862096716,0.9327120812762224
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,157,0.0695295106236336,2.8436324196709526,2.053429760985826,1.1913416414708267,0.9896414465526691,0.9349952327316975
Video_multiple views.mp4,DeepLabV3-MobileNet-V3-Large,158,0.07446704754613553,2.8469652570936415,2.056769510960206,1.194000505103594,0.9919665326894752,0.9372176181005155
